名称,面积(㎡),小区,总价(万),单价(元/㎡)
天通苑东一区 3室3厅 南 北,168.03,天通苑东一区,348.0,20711.0
"天通苑三区,商品房,正规两居室,南北通透,三层",96.96,天通苑本三区,349.0,35995.0
"天通苑板楼南北通透2居,满5年唯一,契税1%,急售",81.9,天通苑西二区,278.0,33944.0
天通苑·天通苑本三区·2室·2厅,96.68,天通苑本三区,290.0,29996.0
高楼层视野好 满五唯一 业主诚心出售,189.05,天通苑西三区,460.0,24332.0
天通西苑三区 出行方便 正对公园两居室,151.99,天通苑西三区,320.0,21055.0
龙德广场附近 天通苑本三区板楼三居 高楼层无遮挡 唯一,128.86,天通苑本三区,345.0,26773.0
天通苑东一区2居大客厅视野开阔下楼就是公园地铁17号线随时看,94.41,天通苑东一区,269.0,28493.0
"天通苑西二区两居室,无遮挡,采光视野好。",94.52,天通苑西二区,310.0,32797.0
天通苑西苑二区 商品房满五唯一明厨明卫小两居,94.52,天通苑西二区,286.0,30259.0
"商品房满五年唯一,中间楼层,诚心出售,价格可谈",76.91,天通苑东一区,250.0,32506.0
必成交+北三区次新小区+板楼二层+满五唯一,93.29,天通苑北三区,270.0,28942.0
本三区 龙德广场附近 低密度小区 小区方便停车,156.47,天通苑本三区,448.0,28632.0
"天通苑别墅区花园洋房,南北通透精装修复式,商品房满五年",163.44,都市芳园,620.0,37934.0
"总监推荐:地铁旁 电梯板楼金角两居室,商品房满年五唯一",117.97,天通苑西三区,302.0,25600.0
首付不到50万 商满五唯一观景2居 户型方正无遮挡,91.56,天通苑西三区,289.0,31565.0
天通苑·天通苑西一区·4室·1厅,186.92,天通苑西一区,659.0,35256.0
"昌平区天通苑天通苑中苑3室2厅,诚心出售,小区环境优美",156.51,天通中苑,538.0,34375.0
"地铁旁高楼层西向两居室,婚房装修 商品房",92.1,天通苑西三区,360.0,39088.0
"天通苑本三区,大二居,商品房,一层。税费少",84.37,天通苑本三区,273.0,32357.0
南北通透两居室 采光视野开阔 有电梯,86.55,天通苑西二区,296.0,34200.0
天通西苑二区 3室2厅 东 西,146.85,天通苑西二区,380.0,25877.0
"天通苑西二区,全南向两居室,电梯板楼,诚意出售",87.82,天通苑西二区,297.0,33819.0
《总监推荐》天通苑西三区优质两居室,84.81,天通苑西三区,309.0,36435.0
天通苑 · 天通西苑二区 · 3室 · 2厅,137.12,天通苑西二区,460.0,33547.0
北七家 · 燕城北苑 · 3室 · 2厅,109.57,燕城苑小区,320.0,29205.0
"天通西苑二区·4室·2厅3卫,南北通透电梯复式,商五唯一",232.73,天通苑西二区,675.0,29004.0
天通苑西二区南北向商品房两居室出售,82.15,天通苑西二区,299.0,36397.0
天通苑·天通西苑二区·2室·1厅,82.98,天通苑西二区,299.0,36033.0
天通苑·天通苑东一区·3室·2厅,176.12,天通苑东一区,389.0,22087.0
"燕城苑南区,卧室朝南,业主诚心卖",48.61,燕城苑小区,130.0,26744.0
天通西苑三区 2室1厅 东 西,123.23,天通苑西三区,358.0,29052.0
新上!!!双地铁+南北通透+商品房+精装修,201.21,天通苑东二区,470.0,23359.0
天通苑·天通苑本二区·2室·1厅,73.85,天通苑本二区,285.0,38592.0
"天通苑本四区正规一居室,南北通透,商满五唯一",66.35,天通苑本四区,258.0,38885.0
天通西苑三区 2室1厅 西,85.63,天通苑西三区,319.0,37254.0
天通西苑三区 2室1厅 西,85.63,天通苑西三区,315.0,36787.0
天通苑本四区 新上5+6层大复式 五居室商品房 业主诚意出售,219.39,天通苑本四区,620.0,28260.0
"天通苑新上南北两居,满五唯一,精装",87.66,天通苑本六区,308.0,35136.0
"天通苑四区5+6复式,业主自己住保持不错,",216.43,天通苑本四区,465.0,21486.0
天通苑·天通苑本二区·3室·1厅,108.71,天通苑本二区,398.0,36611.0
"天通西苑三区,塔楼南北通透四居,全明格局无暗间",176.42,天通苑西三区,382.0,21653.0
天通苑西三区南北通透大三居室 满五唯一 总价比较低,173.95,天通苑西三区,420.0,24145.0
天通苑西一区 新装修南北三居 双明卫 商品房满五年唯一,121.4,天通苑西一区,450.0,37068.0
总裁推荐 天通苑东二区精品大两居,112.52,天通苑东二区,325.0,28884.0
天通苑本六区 精装修一年 业主自住三居很实用 中间层,118.2,天通苑本六区,340.0,28765.0
天通苑四区 3室1厅 南 北,136.54,天通苑本四区,450.0,32958.0
西三区地铁旁 板楼南北通透大两居室 看房随时 满五唯一,122.89,天通苑西三区,330.0,26853.0
北七家燕城北苑2室1厅,100.43,燕城苑小区,310.0,30867.0
天通苑中苑 3室2厅 南 北,170.74,天通中苑,449.0,26298.0
天通苑六区 2室1厅 南 北,91.39,天通苑本六区,260.0,28450.0
"高品质商品房,悦公馆洋房社区,电梯南北三居室",144.92,天通中苑,539.0,37193.0
天通苑东一区 2室1厅 南 西 北,93.16,天通苑东一区,269.0,28876.0
天通苑六区 3室1厅 南 北,131.96,天通苑本六区,380.0,28797.0
天通苑中苑 3室2厅 东南,138.54,天通中苑,459.0,33132.0
天通苑西苑二区 商品房满五唯一明厨明卫小两居,94.52,天通苑西二区,286.0,30259.0
天通西苑一区 3室2厅 东 西,186.69,天通苑西一区,445.0,23837.0
"天通苑新上南北两居,满五唯一,精装",87.66,天通苑本六区,308.0,35136.0
天通苑东一区 3室3厅 南 北,168.03,天通苑东一区,348.0,20711.0
天通苑·天通苑本六区·2室·1厅,90.96,天通苑本六区,363.0,39908.0
"天通苑四区5+6复式,业主自己住保持不错,",216.43,天通苑本四区,465.0,21486.0
天通苑中苑 3室2厅 南 北,170.74,天通中苑,449.0,26298.0
天通西苑二区 2室1厅 西,97.08,天通苑西二区,305.0,31418.0
"商品房满五年唯一,中间楼层,诚心出售,价格可谈",76.91,天通苑东一区,250.0,32506.0
"天通苑西二区,全南向两居室,电梯板楼,诚意出售",87.82,天通苑西二区,297.0,33819.0
北七家燕城北苑2室1厅,100.43,燕城苑小区,310.0,30867.0
天通苑东一区 2室1厅 南 北,84.0,天通苑东一区,306.0,36429.0
昌平区天通苑回南家园2室2厅,82.06,回南家园,380.0,46308.0
天通苑本五区 中楼层 南北通透 大两居 商品房 诚心出售,99.89,天通苑本五区,439.0,43948.0
天通西苑三区 2室1厅 西,85.63,天通苑西三区,315.0,36787.0
"天通苑电梯板楼南北通透两居室,临近地铁,采光好",81.71,天通苑西二区,246.0,30107.0
"天通苑东二区南北通透两居室,商品房,近地铁",91.12,天通苑东二区,318.0,34900.0
天通苑 · 天通西苑二区 · 3室 · 2厅,137.12,天通苑西二区,460.0,33547.0
天通苑西三区新上两居室 满五唯一 高楼层 看房比较方便,96.93,天通苑西三区,319.0,32910.0
天通西苑二区中高楼层视野无任何遮挡,199.52,天通苑西二区,630.0,31576.0
天通公园里 2室1厅 西南,79.46,天通公园里,296.0,37252.0
景观楼层全天采光 全南向观景 满五唯一只有契税,93.44,天通苑西三区,355.0,37993.0
南北通透两居室 采光视野开阔 有电梯,86.55,天通苑西二区,296.0,34200.0
西三区地铁旁 板楼南北通透大两居室 看房随时 满五唯一,122.89,天通苑西三区,330.0,26853.0
"燕城苑南区,卧室朝南,业主诚心卖",48.61,燕城苑小区,130.0,26744.0
"商品房满五年,中间层,采光视野无影响 精装修",93.62,都市芳园,290.0,30977.0
"天通西苑二区,南北通透三居室,采光视野好",133.56,天通苑西二区,375.0,28077.0
天通苑东一区 2室1厅 南 西 北,93.16,天通苑东一区,269.0,28876.0
天通苑三区 满五唯一 南北通透 板楼3居室,128.86,天通苑本三区,309.0,23980.0
"天通苑四区 商满五唯一,户型方正,双通透格局好",102.95,天通苑本四区,285.0,27684.0
西三区 东向两居 落地阳台 户型好 商满五唯一,107.56,天通苑西三区,405.0,37653.0
天通苑·天通苑本二区·3室·1厅,108.71,天通苑本二区,398.0,36611.0
"总监推荐:地铁旁 电梯板楼金角两居室,商品房满年五唯一",117.97,天通苑西三区,302.0,25600.0
天通苑·天通苑本四区·2室·1厅,103.14,天通苑本四区,308.0,29862.0
天通苑 · 天通苑本六区 · 2室 · 1厅,91.04,天通苑本六区,320.0,35149.0
必成交+北三区次新小区+板楼二层+满五唯一,93.29,天通苑北三区,270.0,28942.0
"天通苑板楼南北通透2居,满5年唯一,契税1%,急售",81.9,天通苑西二区,278.0,33944.0
天通西苑二区大复式满五年商品房 近地铁,226.78,天通苑西二区,678.0,29897.0
小区好位置 总监推荐 双地铁 200米 眼镜房 东二南北4室,161.72,天通苑东二区,488.0,30176.0
【环境好小区】南北通透 两居室 不临街不把边 商品房满五唯一,96.88,天通苑北三区,339.0,34992.0
"新上好房,天通苑东一区,婚房精装修四居室,商品房满五唯一",214.69,天通苑东一区,489.0,22777.0
都市芳园丽湖园 2室3厅 南 北,126.87,都市芳园,480.0,37835.0
北三区板楼一层 商品房满五唯一仅契税 一层有绿地,97.08,天通苑北三区,309.0,31829.0
北七家·燕城苑小区·3室·2厅,107.1,燕城苑小区,236.0,22035.0
"天通西苑一区,电梯板楼,无遮挡,精装修",186.92,天通苑西一区,659.0,35256.0
天通苑东三区 3室1厅 南 北,120.52,天通苑东三区,458.0,38002.0
天通公园里 2室1厅 北,54.27,天通公园里,145.0,26719.0
"天通西苑一区,新上南北电梯三居室,格局好,配套齐全",147.95,天通苑西一区,439.0,29673.0
"商品房 满五年 唯一住房,视野开阔,南北通透!",149.77,天通苑西三区,528.0,35255.0
燕城苑南区 看房方便 只有契税,99.57,燕城苑小区,263.0,26414.0
"天通苑四区双通透两居室,商五唯一只有契税",103.14,天通苑本四区,275.0,26663.0
天通苑·天通苑中苑·3室·1厅,156.83,天通中苑,599.0,38194.0
"天通北苑二区电梯大三居,一梯两户,商品房满五",147.03,天通苑北二区,530.0,36048.0
"都市芳园丽湖园中间楼层,全新精装修南北2居室",86.77,都市芳园,305.0,35151.0
天通苑东一区 新上西南两居室 高楼层采光视野好!,94.42,天通苑东一区,309.0,32727.0
"商品房满五年唯一,精装修七居室,诚心出售,看房方便",264.73,天通苑东一区,560.0,21154.0
"天通苑 中高楼层厅南大三居,小区中心位置",159.8,天通苑西一区,580.0,36295.0
天通苑中苑 7室1厅 南 北,175.84,天通中苑,420.0,23886.0
天通苑·天通苑北三区·2室·2厅,97.32,天通苑北三区,390.0,40074.0
"天通苑东三区,复式南北通透,商品房满五唯一",183.52,天通苑东三区,400.0,21796.0
天通苑东一区 新上西南两居室 高楼层采光视野好!,94.42,天通苑东一区,309.0,32727.0
"太平家园,商满五唯一,中间楼层,周边配套齐全临地铁",91.67,太平家园,319.0,34799.0
天通苑东二区 3室1厅 西南,148.69,天通苑东二区,355.0,23876.0
燕城苑南区 3室2厅 南 北,115.75,燕城苑小区,248.0,21426.0
昌平区北七家燕城北苑2室1厅,92.29,燕城苑小区,260.0,28172.0
"天通中苑8+9电梯5居全明复式,商品房满五唯一豪华装修",164.66,天通中苑,520.0,31580.0
天通西苑二区 2室1厅 南 北,81.89,天通苑西二区,320.0,39077.0
"悦公馆 精装修,8层洋房大复式,商五唯一,视野好!",269.38,天通中苑,1220.0,45290.0
天通苑东三区南北通透大两居 中间楼层落地大阳台,104.88,天通苑东三区,258.0,24600.0
燕城苑南区 2室2厅 南 北,96.17,燕城苑小区,239.0,24852.0
"天通苑东一区精装修双卫大两居室,面朝公园视野好采光好 临地铁",101.91,天通苑东一区,310.0,30419.0
高品质小区 电梯入地库 楼下到天通艺园,79.42,天通公园里,318.0,40041.0
燕城苑北区 3室2厅 南 北,128.81,燕城苑小区,330.0,25620.0
"天通公园里电梯入户 ,环境优美精装修 ,业主诚售",54.78,天通公园里,220.0,40161.0
天通中苑 新上南北通透电梯复试 商满五唯一,211.84,天通中苑,860.0,40597.0
燕城苑北区 3室2厅 南 北,128.81,燕城苑小区,290.0,22514.0
太平家园 2室2厅 南 北,87.06,太平家园,238.0,27338.0
"天通苑东二区南北通透复式,满五年唯一,自住诚心出售",190.3,天通苑东二区,419.0,22018.0
"一层二居室,南北通透,可做商业,近地铁",80.39,天通苑东一区,350.0,43538.0
天通苑北二区 3室2厅 南 北,128.96,天通苑北二区,539.0,41796.0
太平家园南北通透板楼二层采光足视线好楼间距宽,91.46,太平家园,325.0,35535.0
"天通苑东三区商品房南北大两居,中间楼层",104.88,天通苑东三区,258.0,24600.0
天通苑东一区商品房满五年复式采光好,160.95,天通苑东一区,302.0,18764.0
"天通苑小区五区,新上优质房源,",180.1,天通苑本五区,468.0,25986.0
天通西苑一区 商品房 全明格局 户型方正,100.91,天通苑西一区,395.0,39144.0
"天通北苑二区电梯大三居,一梯两户,商品房满五",147.03,天通苑北二区,530.0,36048.0
燕城苑南区 3室1厅 南 北,105.77,燕城苑小区,290.0,27418.0
北七家·燕城北苑·3室·2厅,128.81,燕城苑小区,470.0,36488.0
天通中苑 电梯2居 商品房满5年唯一落地大阳台急售,101.13,天通中苑,342.0,33818.0
"天通苑西二区落地窗两居室,无遮挡,采光视野好。",97.12,天通苑西二区,280.0,28830.0
新上+天通苑中苑+南北通透+板楼2居室+商品房满五唯一,108.98,天通中苑,398.0,36520.0
新上!!!地铁100米+采光视野好,105.39,天通苑东二区,280.0,26568.0
商品房满五年唯一 带电梯 自住装修 拎包入住,83.63,天通苑北二区,308.0,36829.0
南北通透 满五唯一 商品房 一层,45.01,天通苑东一区,190.0,42213.0
天通苑中苑 2室1厅 南 北,103.29,天通中苑,435.0,42115.0
天通苑·太平家园小区·2室·2厅 明厨明厅 商品房 采光好,91.69,太平家园,269.0,29338.0
都市芳园丽湖园 2室3厅 南 北,126.87,都市芳园,480.0,37835.0
北三区板楼一层 商品房满五唯一仅契税 一层有绿地,97.08,天通苑北三区,309.0,31829.0
天通苑本一区复式 3+4层 精装修 业主自住 靠谱出售,206.56,天通苑本一区,600.0,29047.0
"天通苑中苑电梯两居室,采光视野好,客厅带落地阳台,商满五唯一",101.13,天通中苑,345.0,34115.0
"天通苑四区双通透两居室,商五唯一只有契税",103.14,天通苑本四区,275.0,26663.0
"天通苑一区南北通透三居室,楼层好,位置安静",121.02,天通苑本一区,336.0,27765.0
天通公园里 2室1厅 北,54.27,天通公园里,145.0,26719.0
天通苑东二区 2室1厅 南 北,91.61,天通苑东二区,400.0,43664.0
"北七家,燕城苑小区,南北通透4室2厅,采光好,交通便利",129.28,燕城苑小区,260.0,20111.0
"天通苑北三区南北通透,商品满5唯一,落地大阳台",90.89,天通苑北三区,299.0,32897.0
天通苑本四区 低密度小区 拎包直接住 商品房 车位足,65.74,天通苑本四区,249.0,37876.0
天通苑·天通苑中苑·3室·2厅,154.95,天通中苑,499.0,32204.0
"【环境好小区】南北两居,采光好,中间层,商五唯一",96.87,天通苑北三区,299.0,30867.0
此房商满五年唯一 南北通透 格局楼层好 视野开阔,114.74,天通苑东一区,295.0,25711.0
天通苑中苑 板楼三层 商品房满五唯一 格局方正 精装修,98.97,天通中苑,288.0,29100.0
天通苑 · 天通苑中苑 · 2室 · 1厅,104.02,天通中苑,348.0,33455.0
东南两居室 商满五一客厅宽敞明亮,100.83,天通苑东一区,319.0,31637.0
"天通苑北三区,眼镜房一层下跃复式,小区中心位置,商五唯一",165.18,天通苑北三区,650.0,39351.0
"燕城苑北区,满五唯一,小区安静,南北通透",128.81,燕城苑小区,280.0,21738.0
"首付65万,商品房 双卫,出行方便",111.97,天通苑西三区,329.0,29383.0
新上西三区大两居 交通便利 周边配套成熟 看房随时 业主诚售,151.99,天通苑西三区,320.0,21054.0
"天通苑二区南北双通透两居,商品房满五唯一仅契税",105.28,天通苑本二区,306.0,29066.0
"都市芳园丽湖园中间楼层,全新精装修南北2居室",86.77,都市芳园,305.0,35151.0
"天通苑东一区全南一局,满五年唯一仅契税,采光无遮挡",55.08,天通苑东一区,215.0,39035.0
太平家园 2室2厅 东 西,91.56,太平家园,305.0,33312.0
天通苑北二区 2室1厅 南 北,112.26,天通苑北二区,430.0,38304.0
天通苑一区 5室2厅 南 北,252.5,天通苑本一区,480.0,19010.0
电梯板楼双卫三居 视野开阔 采光很好,201.45,天通中苑,699.0,34699.0
天通苑二区 2室1厅 南 北,105.28,天通苑本二区,345.0,32770.0
天通苑中苑 2室2厅 南 北,130.71,天通中苑,475.0,36340.0
天通苑北二区 4室2厅 南,204.61,天通苑北二区,480.0,23460.0
天通苑 · 天通苑西三区 · 2室 · 2厅,139.49,天通苑西三区,475.0,34053.0
天通苑东三区板楼三居 高楼层视野好,133.47,天通苑东三区,410.0,30719.0
"天通苑五区南北通透两居室,位置楼层好",95.51,天通苑本五区,330.0,34552.0
天通苑四区 2室1厅 南 北,65.74,天通苑本四区,305.0,46395.0
天通西苑三区 3室1厅 东 南,196.6,天通苑西三区,384.0,19533.0
天通苑六区 4室1厅 南 北,162.51,天通苑本六区,568.0,34952.0
南北通透大3居 双阳台无遮挡全天采光 楼层好商品房,159.02,天通苑西二区,438.0,27544.0
天通苑中苑 3室3厅 南 北,165.04,天通中苑,558.0,33810.0
天通苑东一区 3室1厅 南 北,129.87,天通苑东一区,458.0,35267.0
"天通公园里精装修商品房,正观大公园,视野好",114.41,天通公园里,438.0,38284.0
"《悦公馆》天通中苑电梯三居眼睛房,一梯两户,商满五唯一近地铁",161.64,天通中苑,790.0,48874.0
天通苑东一区电梯东南两居室商品房满五年唯一仅契税,100.71,天通苑东一区,290.0,28796.0
"天通苑中苑商满五唯一,电梯两居,客厅卧室都有阳台",102.27,天通中苑,348.0,34028.0
天通苑东一区·2居室 中间楼层 视野采光好,86.12,天通苑东一区,309.0,35880.0
"天通中苑电梯三居室,商满五唯一,楼间距大采光好,上下楼方便",157.59,天通中苑,545.0,34583.0
天通苑·天通苑西三区·3室·1厅,112.27,天通苑西三区,305.0,27167.0
"新上西三南北通透四居室,小区中间位置 ,优质房源",205.92,天通苑西三区,660.0,32051.0
天通苑五区 精装修电梯三居室 南北通透 次顶层,160.02,天通苑本五区,658.0,41120.0
"天通苑东三区南北通透复式,商品房满五唯一,精装修",211.14,天通苑东三区,520.0,24629.0
天通西苑三区 2室1厅 东 西 北,94.52,天通苑西三区,298.0,31528.0
天通苑东一区带电梯精装两居商品房出售,98.12,天通苑东一区,350.0,35671.0
天通苑·天通苑东二区·2室·1厅,91.61,天通苑东二区,279.0,30455.0
商品房满五唯一 观景房无遮挡 功能间面积分布均匀,192.62,天通苑西三区,550.0,28554.0
燕城苑南区 2室1厅 东 西,68.85,燕城苑小区,205.0,29775.0
"双明卫,全明格局,满五年唯一,楼层高视野采光好",123.77,天通苑西一区,435.0,35146.0
天通西苑一区 3室2厅 东 南 北,169.55,天通苑西一区,510.0,30080.0
燕城苑南区 2室1厅 南 北,85.24,燕城苑小区,220.0,25810.0
天通苑三区 3室1厅 东 南,165.96,天通苑本三区,470.0,28321.0
天通苑五区 电梯3居 双卧朝南 满五唯一,180.1,天通苑本五区,569.0,31594.0
"天通苑东一区,南北三居室,商品房满五年",129.85,天通苑东一区,417.0,32114.0
天通西苑三区 次顶层大三居!西南向落地窗!观景房!,192.7,天通苑西三区,450.0,23353.0
"地铁旁全名格局南北三居室,中间楼层",121.4,天通苑西一区,445.0,36656.0
天通苑·天通苑中苑·3室·1厅,203.52,天通中苑,698.0,34296.0
天通苑 ·低密社区 商品房 满五唯一 精装修,103.14,天通苑本四区,318.0,30832.0
"天通苑东二区,17地铁,南北两居,看房方便。",114.97,天通苑东二区,335.0,29139.0
"地铁17号线旁新上板楼两居,商品房满五年一套",112.52,天通苑东二区,384.0,34128.0
"商品房满五年唯一,契税1%购房成本低,近地铁。",124.45,天通苑东二区,343.0,27562.0
天通西苑三区 3室2厅 南 北,192.7,天通苑西三区,449.0,23301.0
"天通苑板楼4居,把边户型,2卧朝南,卫生间带窗",174.42,天通苑西三区,519.0,29756.0
天通苑中苑 3室2厅 南 北,169.63,天通中苑,499.0,29417.0
新上中楼层 南北通透 精装满五年 家庭一套,91.71,天通苑东二区,270.0,29441.0
天通西苑二区 3室1厅 西南,112.46,天通苑西二区,435.0,38681.0
天通中苑二区 1室1厅 西,64.34,天通中苑,216.0,33572.0
"天通苑二区,商满五唯一,南北通透三居室,业主急售",137.12,天通苑本二区,280.0,20421.0
"独栋别墅,毛坯房可装修,带200平米花园,环境好",232.74,都市芳园别墅,1980.0,85074.0
天通苑三区 龙德广场旁 南北通透三居室,134.94,天通苑本三区,310.0,22974.0
"地铁13A,天通苑北三区小板楼低楼层商品房",112.46,天通苑北三区,429.0,38147.0
天通苑 · 天通苑西三区 · 2室 · 2厅,123.36,天通苑西三区,310.0,25130.0
天通苑三区 三卧朝南 电梯入户 高楼层 看房随时,167.44,天通苑本三区,459.0,27413.0
天通西苑一区 2室2厅 南 北,132.23,天通苑西一区,485.0,36679.0
"天通苑二区南北双通透两居,商品房满五唯一仅契税",105.28,天通苑本二区,306.0,29066.0
天通苑北三区 2室1厅 南 北,97.08,天通苑北三区,305.0,31418.0
天通西苑二区 2室1厅 东北,143.26,天通苑西二区,378.0,26386.0
燕城苑南区 2室2厅 南 北,96.17,燕城苑小区,239.0,24852.0
天通苑东一区电梯东南两居室商品房满五年唯一仅契税,100.71,天通苑东一区,290.0,28796.0
"商满五唯一,高楼层,南北通透,视野好",132.22,天通苑西一区,470.0,35547.0
"地铁17号线旁新上板楼两居,商品房满五年一套",112.52,天通苑东二区,384.0,34128.0
燕城苑南区精装修三居室靠谱诚心卖,115.9,燕城苑小区,269.0,23210.0
天通苑·天通苑西一区·3室·2厅,125.59,天通苑西一区,440.0,35035.0
天通西苑三区 3室2厅 南 北,168.23,天通苑西三区,440.0,26155.0
天通苑东二区 4室2厅 南 北,205.45,天通苑东二区,449.0,21855.0
北七家·燕城苑小区·2室·1厅,99.75,燕城苑小区,358.0,35890.0
天通西苑二区 3室1厅 南 北,176.33,天通苑西二区,435.0,24670.0
"天通苑 南北大两居室,商品房满五唯一。贷款全款都可以,",113.88,天通苑北二区,330.0,28978.0
"商满五唯一,南北通透,落地阳台精装修,近地铁采光视",147.82,天通苑北二区,470.0,31796.0
天通苑东二区 板楼二层 商品房满五年一套 无遮挡,136.64,天通苑东二区,548.0,40106.0
天通苑东三区 2室1厅 南 北,109.86,天通苑东三区,338.0,30767.0
天通苑东一区 4室1厅 西南,200.81,天通苑东一区,600.0,29879.0
天通苑三区 商无唯一 板楼 南北通透2居室,96.68,天通苑本三区,263.0,27204.0
天通西苑二区 新上高层观景三居 小区中心位置正对花园,144.13,天通苑西二区,368.0,25533.0
天通苑东二区 2室1厅 南 北,91.61,天通苑东二区,329.0,35914.0
天通苑东二区板楼三居室 商品房 只有契税,147.28,天通苑东二区,348.0,23629.0
"西三区板楼南北通透大三居,板楼一梯两户拎包住",144.6,天通苑西三区,419.0,28977.0
燕城苑南区 3室1厅 南 北,105.77,燕城苑小区,290.0,27418.0
"东一区南北通透两居室,满五年唯一 看房随时",89.58,天通苑东一区,295.0,32932.0
北七家 · 燕城北苑 · 2室 · 1厅,102.36,燕城苑小区,330.0,32239.0
《悦公馆》天通苑中苑南北通透3室2厅 2016年底开盘商五一,142.12,天通中苑,695.0,48902.0
商五唯一板楼3居室 南北通透2层 落地阳台采光好,132.5,天通苑东二区,419.0,31623.0
天通西苑二区 3室1厅 西南,112.46,天通苑西二区,435.0,38681.0
地铁17号线附近精装二居燕城苑业主诚心卖,98.71,燕城苑小区,345.0,34951.0
昌平区北七家燕城北苑2室1厅,92.29,燕城苑小区,260.0,28172.0
燕城苑南区 2室1厅 南 北,69.72,燕城苑小区,246.0,35284.0
天通苑东三区 2室1厅 南 北,130.64,天通苑东三区,359.0,27481.0
天通苑西苑三区 罕见眼镜房顶复户型,313.16,天通苑西三区,860.0,27463.0
天通苑东一区 新上高楼层两居室 精装修采光好视野好,98.11,天通苑东一区,309.0,31496.0
天通苑北三区 2室1厅 南 北,112.68,天通苑北三区,383.0,33991.0
"新上房源 天通苑五区 三居 位置好,交通便利",180.06,天通苑本五区,460.0,25548.0
"天通苑东一区电梯南北向两居,视野开阔 !",101.32,天通苑东一区,308.0,30399.0
天通西苑二区 我家大两居 急售,133.3,天通苑西二区,378.0,28358.0
商品房满五唯一 紧靠地铁 视野开阔 采光充足,78.92,天通苑东三区,279.0,35353.0
"新上好房,中间层,视野好,板楼三居室,南北向,客厅带落地阳台",114.9,天通苑东一区,280.0,24369.0
太平家园南北通透 满五唯一 拎包入住 采光充足,91.46,太平家园,238.0,26022.0
太平家园平层大4居商五唯一价格视野采光好近地铁,167.25,太平家园,425.0,25412.0
天通苑西苑三区 南北通透大三居,166.9,天通苑西三区,419.0,25105.0
天通西苑二区 3室2厅 西南,198.65,天通苑西二区,490.0,24667.0
天通苑 · 天通苑中苑 · 2室 · 1厅,104.02,天通中苑,348.0,33455.0
天通苑西一区 小区中心明卫三居 三阳台户型,150.51,天通苑西一区,490.0,32556.0
"天通苑东一区,南北通透板楼3层两居室,满五唯一 看房方便",84.5,天通苑东一区,369.0,43669.0
"天通苑东三区商品房南北大两居,中间楼层",104.88,天通苑东三区,258.0,24600.0
"2022年婚房装修,即买即住,商满五唯一仅契税",61.89,天通苑西二区,249.0,40233.0
天通苑北二区南北通透 近公园 一层下跃,146.96,天通苑北二区,509.0,34636.0
天通苑东三区 3室1厅 南 北,144.14,天通苑东三区,410.0,28445.0
"天通中苑电梯两居室,小区中间位置,明厨明卫",101.13,天通中苑,430.0,42520.0
新上房源 厅宽5米7 商品房满五唯一 3层,135.86,天通苑本四区,430.0,31651.0
总监力荐 地铁旁高楼层南北大两居 商品房满五唯一,133.01,天通苑西三区,378.0,28419.0
新上 热推 近龙德 好楼层满五年唯一,95.51,天通苑本五区,309.0,32353.0
北七家 · 燕城北苑 · 2室 · 1厅,68.5,燕城苑小区,178.0,25985.0
天通苑东一区 3室1厅 南 北,160.0,天通苑东一区,410.0,25625.0
北七家·燕城北苑·2室·1厅,93.01,燕城苑小区,240.0,25804.0
天通苑·天通苑中苑·2室·1厅,104.69,天通中苑,435.0,41551.0
"燕城苑南区,四室两厅两卫,简单装修",129.28,燕城苑小区,260.0,20112.0
天通苑·太平家园小区·南北通透2室·2厅 双阳台 商五唯一,83.36,太平家园,249.0,29870.0
"满五年唯一,高楼层采光视野好,业主诚售",82.04,天通苑西二区,255.0,31083.0
天通苑 ·低密社区 商品房 满五唯一 精装修,103.14,天通苑本四区,318.0,30832.0
"近地铁,满五唯一,有商补协议,诚心出售",85.76,天通苑东二区,288.0,33583.0
新上+天通苑中苑+南北通透+板楼2居室+商品房满五唯一,108.98,天通中苑,398.0,36520.0
"2022年婚房装修,即买即住,商满五唯一仅契税",61.89,天通苑西二区,249.0,40233.0
"地铁13A,天通苑北三区小板楼低楼层商品房",112.46,天通苑北三区,429.0,38147.0
"精装修,商品房满五年唯一,南北通透,采光充足",206.37,天通苑东三区,560.0,27136.0
"天通中苑电梯三居室,商满五唯一,楼间距大采光好,上下楼方便",157.59,天通中苑,545.0,34583.0
"中苑,电梯板楼三居,商品房,精装修,中高层采光好",156.83,天通中苑,599.0,38195.0
"商品房满五年唯一住房,中间位置,天通苑六区经典户型",131.39,天通苑本六区,388.0,29531.0
"天通苑本三区,南北三居室,商五唯一,可做四居室",134.75,天通苑本三区,386.0,28646.0
"首付65万,商品房 双卫,出行方便",111.97,天通苑西三区,329.0,29383.0
电梯复式 眼镜房户型 精装商品房 离地铁近 急售,312.71,天通苑西一区,926.0,29613.0
北三区板楼一层 商品房满五唯一仅契税 一层有绿地,97.08,天通苑北三区,309.0,31829.0
"地铁13A,天通苑北三区明卫眼睛房,三室两厅。",141.68,天通苑北三区,538.0,37973.0
"一层三居室+商圈位置,配套齐全 使用率高",110.03,天通苑东一区,455.0,41352.0
"天通苑南北通透眼镜房四居,低层全新精装,智能家居",160.71,天通苑东一区,598.0,37210.0
天通苑东三区 2室1厅 南 北,109.86,天通苑东三区,338.0,30767.0
